,column,class1,class2,stat,p_value
1439,sio_ii/hn13c_ii,C,H,0.3275862068965517,0.5415855491756821
1440,sio_ii/hn13c_ii,C,P,0.42857142857142855,0.4335664335664336
1441,sio_ii/hn13c_ii,C,U,0.35714285714285715,0.5639834881320949
1442,sio_ii/hn13c_ii,H,P,0.29064039408866993,0.6305057213501236
1443,sio_ii/hn13c_ii,H,U,0.2881773399014778,0.3489226828014539
1444,sio_ii/hn13c_ii,P,U,0.35714285714285715,0.5698572411420708
1445,sio_ii/13cs_ii,Q,A,0.8,0.0003125471674894012
1446,sio_ii/13cs_ii,Q,C,0.8571428571428571,0.5
1447,sio_ii/13cs_ii,Q,H,0.8571428571428571,0.00013753806857255132
1448,sio_ii/13cs_ii,Q,P,0.6071428571428571,0.21212121212121218
1449,sio_ii/13cs_ii,Q,U,0.5714285714285714,0.21212121212121213
1450,sio_ii/13cs_ii,A,C,0.7428571428571429,0.5555555555555556
1451,sio_ii/13cs_ii,A,H,0.2360248447204969,0.3569526112271352
1452,sio_ii/13cs_ii,A,P,0.19285714285714287,0.9951368372421004
1453,sio_ii/13cs_ii,A,U,0.34285714285714286,0.4439234336538573
1454,sio_ii/13cs_ii,C,H,0.5652173913043478,0.9166666666666666
1455,sio_ii/13cs_ii,C,P,0.75,0.8
1456,sio_ii/13cs_ii,C,U,0.7142857142857143,0.75
1457,sio_ii/13cs_ii,H,P,0.358695652173913,0.663019943019943
1458,sio_ii/13cs_ii,H,U,0.42857142857142855,0.2035976029079477
1459,sio_ii/13cs_ii,P,U,0.32142857142857145,0.8909090909090908
1460,sio_ii/13c34s_ii,A,H,1.0,0.6666666666666666
1461,sio_ii/13c34s_ii,A,U,1.0,0.6666666666666666
1462,sio_ii/13c34s_ii,H,U,1.0,1.0
1463,sio_ii/hc13ccn_ii,Q,A,0.5,1.0
1464,sio_ii/hc13ccn_ii,Q,U,0.5,1.0
1465,sio_ii/hc13ccn_ii,A,U,1.0,1.0
1466,sio_ii/hnco404_ii,Q,A,0.6130952380952381,6.384096320261746e-09
1467,sio_ii/hnco404_ii,Q,C,0.6904761904761905,0.0049171592542269415
1468,sio_ii/hnco404_ii,Q,H,0.6964285714285714,1.1661701337600167e-07
1469,sio_ii/hnco404_ii,Q,P,0.8035714285714286,0.005598449660094129
1470,sio_ii/hnco404_ii,Q,U,0.2123015873015873,0.17458806458677859
1471,sio_ii/hnco404_ii,A,C,0.35714285714285715,0.44308932754170804
1472,sio_ii/hnco404_ii,A,H,0.2857142857142857,0.1922885284397026
1473,sio_ii/hnco404_ii,A,P,0.38095238095238093,0.5673560682660784
1474,sio_ii/hnco404_ii,A,U,0.47619047619047616,4.965146360899788e-05
1475,sio_ii/hnco404_ii,C,H,0.38095238095238093,0.4228167967298401
1476,sio_ii/hnco404_ii,C,P,0.4166666666666667,0.6952380952380952
1477,sio_ii/hnco404_ii,C,U,0.5888888888888889,0.030248213994200825
1478,sio_ii/hnco404_ii,H,P,0.2857142857142857,0.8633992094861661
1479,sio_ii/hnco404_ii,H,U,0.546031746031746,0.00017685180182703555
1480,sio_ii/hnco404_ii,P,U,0.6666666666666666,0.04225112801827485
1481,sio_ii/ch3cn_ii,Q,A,0.23214285714285715,0.42016509771458294
1482,sio_ii/ch3cn_ii,Q,C,0.6666666666666666,0.27692307692307694
1483,sio_ii/ch3cn_ii,Q,H,0.3333333333333333,0.3200959687945228
1484,sio_ii/ch3cn_ii,Q,P,0.5416666666666666,0.47999999999999987
1485,sio_ii/ch3cn_ii,Q,U,0.3181818181818182,0.3548012743216564
1486,sio_ii/ch3cn_ii,A,C,0.6071428571428571,0.35862068965517246
1487,sio_ii/ch3cn_ii,A,H,0.2976190476190476,0.3777748450993922
1488,sio_ii/ch3cn_ii,A,P,0.5357142857142857,0.48275862068965514
1489,sio_ii/ch3cn_ii,A,U,0.24675324675324675,0.6233495781600487
1490,sio_ii/ch3cn_ii,C,H,0.5,0.7252747252747253
1491,sio_ii/ch3cn_ii,C,P,1.0,0.3333333333333333
1492,sio_ii/ch3cn_ii,C,U,0.8181818181818182,0.15384615384615385
1493,sio_ii/ch3cn_ii,H,P,0.6666666666666666,0.3296703296703297
1494,sio_ii/ch3cn_ii,H,U,0.4015151515151515,0.22526658964941373
1495,sio_ii/ch3cn_ii,P,U,0.45454545454545453,0.7948717948717948
1496,sio_ii/hc3n_ii,Q,A,0.1844151453684922,0.12733595296781955
1497,sio_ii/hc3n_ii,Q,C,0.34243697478991597,0.3585402879748104
1498,sio_ii/hc3n_ii,Q,H,0.23970588235294119,0.09144203618712944
1499,sio_ii/hc3n_ii,Q,P,0.5294117647058824,0.03597538096275608
1500,sio_ii/hc3n_ii,Q,U,0.2113970588235294,0.08761281768298057
1501,sio_ii/hc3n_ii,A,C,0.3399014778325123,0.36084556522034883
1502,sio_ii/hc3n_ii,A,H,0.14770114942528736,0.5274603116806087
1503,sio_ii/hc3n_ii,A,P,0.5287356321839081,0.03353101724389501
1504,sio_ii/hc3n_ii,A,U,0.2604166666666667,0.010548594403798354
1505,sio_ii/hc3n_ii,C,H,0.43214285714285716,0.15901719881092358
1506,sio_ii/hc3n_ii,C,P,0.8571428571428571,0.008158508158508158
1507,sio_ii/hc3n_ii,C,U,0.3236607142857143,0.4323934980807313
1508,sio_ii/hc3n_ii,H,P,0.45,0.1283717533907087
1509,sio_ii/hc3n_ii,H,U,0.375,0.0013565913668504084
1510,sio_ii/hc3n_ii,P,U,0.703125,0.0013301995369611967
1511,sio_ii/c2h_ii,Q,A,0.21153846153846154,0.10052948240874014
1512,sio_ii/c2h_ii,Q,C,0.5056818181818182,0.012674320645979021
1513,sio_ii/c2h_ii,Q,H,0.48878205128205127,3.2812547865269045e-05
1514,sio_ii/c2h_ii,Q,P,0.6708333333333333,0.00042136067679661833
1515,sio_ii/c2h_ii,Q,U,0.3172043010752688,0.03424672970617841
1516,sio_ii/c2h_ii,A,C,0.32667332667332666,0.19470900306956745
1517,sio_ii/c2h_ii,A,H,0.37362637362637363,0.0006768140442256218
1518,sio_ii/c2h_ii,A,P,0.5373626373626373,0.005971088011659521
1519,sio_ii/c2h_ii,A,U,0.20241049273307338,0.25395315292930154
1520,sio_ii/c2h_ii,C,H,0.3939393939393939,0.10420649447813773
1521,sio_ii/c2h_ii,C,P,0.6272727272727273,0.017266015718028098
1522,sio_ii/c2h_ii,C,U,0.3284457478005865,0.27274880732839657
1523,sio_ii/c2h_ii,H,P,0.258974358974359,0.5750401065852365
1524,sio_ii/c2h_ii,H,U,0.2903225806451613,0.08541925974456925
1525,sio_ii/c2h_ii,P,U,0.4838709677419355,0.03378152171854505
1526,sio_ii/h41a_ii,Q,A,0.75,0.8
1527,sio_ii/h41a_ii,Q,H,1.0,0.4
1528,sio_ii/h41a_ii,A,H,0.5,0.7714285714285716
1529,h41a_ii/hcop_ii,Q,A,0.5714285714285714,1.0
1530,h41a_ii/hcop_ii,Q,C,1.0,1.0
1531,h41a_ii/hcop_ii,Q,H,0.5454545454545454,1.0
1532,h41a_ii/hcop_ii,Q,P,0.5,1.0
1533,h41a_ii/hcop_ii,A,C,0.5714285714285714,1.0
1534,h41a_ii/hcop_ii,A,H,0.22077922077922077,0.9396681749622924
1535,h41a_ii/hcop_ii,A,P,0.5,0.75
1536,h41a_ii/hcop_ii,C,H,0.5454545454545454,1.0
1537,h41a_ii/hcop_ii,C,P,0.5,1.0
1538,h41a_ii/hcop_ii,H,P,0.4090909090909091,0.8846153846153846
1539,h41a_ii/hnc_ii,Q,A,0.7142857142857143,0.75
1540,h41a_ii/hnc_ii,Q,C,1.0,1.0
1541,h41a_ii/hnc_ii,Q,H,0.7272727272727273,0.6666666666666666
1542,h41a_ii/hnc_ii,Q,P,1.0,0.6666666666666666
1543,h41a_ii/hnc_ii,A,C,0.7142857142857143,0.75
1544,h41a_ii/hnc_ii,A,H,0.45454545454545453,0.2474233283056812
1545,h41a_ii/hnc_ii,A,P,0.42857142857142855,0.8888888888888888
1546,h41a_ii/hnc_ii,C,H,0.5454545454545454,1.0
1547,h41a_ii/hnc_ii,C,P,0.5,1.0
1548,h41a_ii/hnc_ii,H,P,0.45454545454545453,0.7948717948717948
1549,h41a_ii/h13cop_ii,A,C,1.0,0.2857142857142857
1550,h41a_ii/h13cop_ii,A,H,0.5,0.30169830169830175
1551,h41a_ii/h13cop_ii,A,P,0.8333333333333334,0.5714285714285714
1552,h41a_ii/h13cop_ii,C,H,0.5,1.0
1553,h41a_ii/h13cop_ii,C,P,1.0,1.0
1554,h41a_ii/h13cop_ii,H,P,0.5,1.0
1555,h41a_ii/hn13c_ii,Q,A,0.6,1.0
1556,h41a_ii/hn13c_ii,Q,C,1.0,1.0
1557,h41a_ii/hn13c_ii,Q,H,0.8,0.6666666666666666
1558,h41a_ii/hn13c_ii,Q,P,1.0,1.0
1559,h41a_ii/hn13c_ii,A,C,1.0,0.3333333333333333
1560,h41a_ii/hn13c_ii,A,H,0.6,0.35714285714285715
1561,h41a_ii/hn13c_ii,A,P,0.8,0.6666666666666666
1562,h41a_ii/hn13c_ii,C,H,0.6,1.0
1563,h41a_ii/hn13c_ii,C,P,1.0,1.0
1564,h41a_ii/hn13c_ii,H,P,0.8,0.6666666666666666
1565,h41a_ii/13cs_ii,A,C,0.75,0.8
1566,h41a_ii/13cs_ii,A,H,0.625,0.2222222222222222
1567,h41a_ii/13cs_ii,C,H,0.625,0.8888888888888888
1568,h41a_ii/hc13ccn_ii,Q,A,1.0,1.0
1569,h41a_ii/ch3cn_ii,Q,A,0.75,0.8
1570,h41a_ii/ch3cn_ii,Q,C,1.0,1.0
1571,h41a_ii/ch3cn_ii,Q,H,1.0,0.6666666666666666
1572,h41a_ii/ch3cn_ii,A,C,1.0,0.4
1573,h41a_ii/ch3cn_ii,A,H,0.5,0.9333333333333332
1574,h41a_ii/ch3cn_ii,C,H,0.5,1.0
1575,h41a_ii/hc3n_ii,Q,A,0.6,1.0
1576,h41a_ii/hc3n_ii,Q,C,1.0,1.0
1577,h41a_ii/hc3n_ii,Q,H,0.5555555555555556,1.0
1578,h41a_ii/hc3n_ii,Q,P,0.5,1.0
1579,h41a_ii/hc3n_ii,A,C,0.8,0.6666666666666666
1580,h41a_ii/hc3n_ii,A,H,0.4,0.5414585414585416
1581,h41a_ii/hc3n_ii,A,P,0.6,0.5714285714285714
1582,h41a_ii/hc3n_ii,C,H,0.5555555555555556,1.0
1583,h41a_ii/hc3n_ii,C,P,0.5,1.0
1584,h41a_ii/hc3n_ii,H,P,0.3333333333333333,0.9818181818181819
1585,h41a_ii/c2h_ii,Q,A,0.5,1.0
1586,h41a_ii/c2h_ii,Q,C,1.0,1.0
1587,h41a_ii/c2h_ii,Q,H,0.5454545454545454,1.0
1588,h41a_ii/c2h_ii,Q,P,0.5,1.0
1589,h41a_ii/c2h_ii,A,C,0.5,1.0
1590,h41a_ii/c2h_ii,A,H,0.45454545454545453,0.3320943762120233
1591,h41a_ii/c2h_ii,A,P,0.3333333333333333,1.0
1592,h41a_ii/c2h_ii,C,H,0.5454545454545454,1.0
1593,h41a_ii/c2h_ii,C,P,0.5,1.0
1594,h41a_ii/c2h_ii,H,P,0.45454545454545453,0.7948717948717948
1595,h41a_ii/sio_ii,Q,A,0.75,0.8
1596,h41a_ii/sio_ii,Q,H,1.0,0.4
1597,h41a_ii/sio_ii,A,H,0.5,0.7714285714285716
