,hcop_ii/hnc_ii,hcop_ii/h13cop_ii,hcop_ii/hn13c_ii,hcop_ii/13cs_ii,hcop_ii/13c34s_ii,hcop_ii/hc13ccn_ii,hcop_ii/hnco404_ii,hcop_ii/ch3cn_ii,hcop_ii/hc3n_ii,hcop_ii/hnco413_ii,hcop_ii/c2h_ii,hcop_ii/sio_ii,hcop_ii/h41a_ii,hnc_ii/hcop_ii,hnc_ii/h13cop_ii,hnc_ii/hn13c_ii,hnc_ii/13cs_ii,hnc_ii/13c34s_ii,hnc_ii/hc13ccn_ii,hnc_ii/hnco404_ii,hnc_ii/ch3cn_ii,hnc_ii/hc3n_ii,hnc_ii/hnco413_ii,hnc_ii/c2h_ii,hnc_ii/sio_ii,hnc_ii/h41a_ii,h13cop_ii/hcop_ii,h13cop_ii/hnc_ii,h13cop_ii/hn13c_ii,h13cop_ii/13cs_ii,h13cop_ii/13c34s_ii,h13cop_ii/hc13ccn_ii,h13cop_ii/hnco404_ii,h13cop_ii/ch3cn_ii,h13cop_ii/hc3n_ii,h13cop_ii/hnco413_ii,h13cop_ii/c2h_ii,h13cop_ii/sio_ii,h13cop_ii/h41a_ii,hn13c_ii/hcop_ii,hn13c_ii/hnc_ii,hn13c_ii/h13cop_ii,hn13c_ii/13cs_ii,hn13c_ii/13c34s_ii,hn13c_ii/hc13ccn_ii,hn13c_ii/hnco404_ii,hn13c_ii/ch3cn_ii,hn13c_ii/hc3n_ii,hn13c_ii/hnco413_ii,hn13c_ii/c2h_ii,hn13c_ii/sio_ii,hn13c_ii/h41a_ii,13cs_ii/hcop_ii,13cs_ii/hnc_ii,13cs_ii/h13cop_ii,13cs_ii/hn13c_ii,13cs_ii/13c34s_ii,13cs_ii/hc13ccn_ii,13cs_ii/hnco404_ii,13cs_ii/ch3cn_ii,13cs_ii/hc3n_ii,13cs_ii/hnco413_ii,13cs_ii/c2h_ii,13cs_ii/sio_ii,13cs_ii/h41a_ii,13c34s_ii/hcop_ii,13c34s_ii/hnc_ii,13c34s_ii/h13cop_ii,13c34s_ii/hn13c_ii,13c34s_ii/13cs_ii,13c34s_ii/hc13ccn_ii,13c34s_ii/hnco404_ii,13c34s_ii/ch3cn_ii,13c34s_ii/hc3n_ii,13c34s_ii/hnco413_ii,13c34s_ii/c2h_ii,13c34s_ii/sio_ii,13c34s_ii/h41a_ii,hc13ccn_ii/hcop_ii,hc13ccn_ii/hnc_ii,hc13ccn_ii/h13cop_ii,hc13ccn_ii/hn13c_ii,hc13ccn_ii/13cs_ii,hc13ccn_ii/13c34s_ii,hc13ccn_ii/hnco404_ii,hc13ccn_ii/ch3cn_ii,hc13ccn_ii/hc3n_ii,hc13ccn_ii/hnco413_ii,hc13ccn_ii/c2h_ii,hc13ccn_ii/sio_ii,hc13ccn_ii/h41a_ii,hnco404_ii/hcop_ii,hnco404_ii/hnc_ii,hnco404_ii/h13cop_ii,hnco404_ii/hn13c_ii,hnco404_ii/13cs_ii,hnco404_ii/13c34s_ii,hnco404_ii/hc13ccn_ii,hnco404_ii/ch3cn_ii,hnco404_ii/hc3n_ii,hnco404_ii/hnco413_ii,hnco404_ii/c2h_ii,hnco404_ii/sio_ii,hnco404_ii/h41a_ii,ch3cn_ii/hcop_ii,ch3cn_ii/hnc_ii,ch3cn_ii/h13cop_ii,ch3cn_ii/hn13c_ii,ch3cn_ii/13cs_ii,ch3cn_ii/13c34s_ii,ch3cn_ii/hc13ccn_ii,ch3cn_ii/hnco404_ii,ch3cn_ii/hc3n_ii,ch3cn_ii/hnco413_ii,ch3cn_ii/c2h_ii,ch3cn_ii/sio_ii,ch3cn_ii/h41a_ii,hc3n_ii/hcop_ii,hc3n_ii/hnc_ii,hc3n_ii/h13cop_ii,hc3n_ii/hn13c_ii,hc3n_ii/13cs_ii,hc3n_ii/13c34s_ii,hc3n_ii/hc13ccn_ii,hc3n_ii/hnco404_ii,hc3n_ii/ch3cn_ii,hc3n_ii/hnco413_ii,hc3n_ii/c2h_ii,hc3n_ii/sio_ii,hc3n_ii/h41a_ii,hnco413_ii/hcop_ii,hnco413_ii/hnc_ii,hnco413_ii/h13cop_ii,hnco413_ii/hn13c_ii,hnco413_ii/13cs_ii,hnco413_ii/13c34s_ii,hnco413_ii/hc13ccn_ii,hnco413_ii/hnco404_ii,hnco413_ii/ch3cn_ii,hnco413_ii/hc3n_ii,hnco413_ii/c2h_ii,hnco413_ii/sio_ii,hnco413_ii/h41a_ii,c2h_ii/hcop_ii,c2h_ii/hnc_ii,c2h_ii/h13cop_ii,c2h_ii/hn13c_ii,c2h_ii/13cs_ii,c2h_ii/13c34s_ii,c2h_ii/hc13ccn_ii,c2h_ii/hnco404_ii,c2h_ii/ch3cn_ii,c2h_ii/hc3n_ii,c2h_ii/hnco413_ii,c2h_ii/sio_ii,c2h_ii/h41a_ii,sio_ii/hcop_ii,sio_ii/hnc_ii,sio_ii/h13cop_ii,sio_ii/hn13c_ii,sio_ii/13cs_ii,sio_ii/13c34s_ii,sio_ii/hc13ccn_ii,sio_ii/hnco404_ii,sio_ii/ch3cn_ii,sio_ii/hc3n_ii,sio_ii/hnco413_ii,sio_ii/c2h_ii,sio_ii/h41a_ii,h41a_ii/hcop_ii,h41a_ii/hnc_ii,h41a_ii/h13cop_ii,h41a_ii/hn13c_ii,h41a_ii/13cs_ii,h41a_ii/13c34s_ii,h41a_ii/hc13ccn_ii,h41a_ii/hnco404_ii,h41a_ii/ch3cn_ii,h41a_ii/hc3n_ii,h41a_ii/hnco413_ii,h41a_ii/c2h_ii,h41a_ii/sio_ii
2639,1.7980739360049707,inf,inf,inf,inf,inf,inf,inf,8.140646976090014,inf,2.995859213250518,inf,inf,0.5561506565307532,inf,inf,inf,inf,inf,inf,inf,4.527426160337553,inf,1.6661490683229814,inf,inf,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.12284035936420179,0.22087604846225536,inf,inf,inf,inf,inf,inf,inf,inf,0.36801242236024845,inf,inf,0.0,0.0,,,,,,,,0.0,0.0,,,0.3337940566689703,0.6001863932898416,inf,inf,inf,inf,inf,inf,inf,2.717299578059072,inf,inf,inf,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,
2638,1.1889017341040462,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.0340189873417724,inf,inf,0.8411124076234928,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.7108386075949367,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.49163749513807853,0.5845086705202311,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2637,1.1883370535714286,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.384590377113134,inf,inf,0.841512092040385,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.165149544863459,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.7222352664944822,0.8582589285714286,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2636,1.0471232876712329,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.5964912280701753,inf,inf,0.9549973835688121,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.5246449456975772,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.6263736263736264,0.6558904109589042,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2635,1.518987341772152,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6583333333333333,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2634,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2633,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2632,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2631,4.260869565217392,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.416024653312789,inf,inf,0.2346938775510204,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.5670261941448382,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.4139030612244898,1.7635869565217392,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2630,1.4656005950167348,inf,inf,inf,inf,inf,inf,inf,5.511888111888112,inf,2.8578680203045685,inf,inf,0.6823141334686628,inf,inf,inf,inf,inf,inf,inf,3.760839160839161,inf,1.9499637418419145,inf,inf,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,,,0.18142603400152246,0.26589810338415765,inf,inf,inf,inf,inf,inf,inf,inf,0.5184916606236403,inf,inf,0.0,0.0,,,,,,,,0.0,0.0,,,0.34991119005328597,0.5128300483451097,inf,inf,inf,inf,inf,inf,inf,1.9286713286713288,inf,inf,inf,0.0,0.0,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,,0.0,,0.0,
2629,0.0,,,,,,,,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,
2628,0.8275806967082135,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.8836376045043509,inf,inf,1.2083413786445258,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0677358812489337,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,1.131685653601081,0.9365612016618727,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2626,0.0,,,,,,,,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,
2625,1.7475083056478407,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.888787185354691,inf,inf,0.5722433460076045,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.6530892448512586,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.34616603295310516,0.6049280177187154,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2622,1.6535714285714287,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6047516198704104,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2690,2.284210526315789,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.43778801843317977,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2736,1.338345864661654,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.7471910112359551,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2692,1.7272727272727273,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.5789473684210527,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2757,1.394395078605605,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.717156862745098,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2756,1.5525189331577214,8.00509337860781,inf,inf,inf,inf,inf,inf,inf,inf,4.6683168316831685,inf,inf,0.6441145281018028,5.1561969439728355,inf,inf,inf,inf,inf,inf,inf,inf,3.006930693069307,inf,inf,0.12492046659597031,0.19394138952914058,inf,inf,inf,inf,inf,inf,inf,inf,0.5831683168316831,inf,inf,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.2142099681866384,0.3325650312808693,1.7147707979626488,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,
2755,2.5728291316526612,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.3886771910724006,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
2754,1.3438520130576714,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.6335978835978837,inf,inf,0.7441295546558704,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.2156084656084656,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.6121457489878542,0.8226332970620239,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2753,1.2979578172079007,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.2078587699316627,inf,inf,0.7704410626773279,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.7010250569476082,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.4529275212793397,0.5878808168731168,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2752,1.5316260413452638,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.3204013377926422,inf,inf,0.65290088638195,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.167892976588629,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.30116841257050764,0.46127738352360387,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2751,1.7284744551625582,inf,inf,inf,inf,inf,inf,inf,inf,inf,6.872159090909092,inf,inf,0.5785448532451426,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.975852272727273,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.1455146754857379,0.2515183994283673,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
2750,1.0896130346232178,7.379310344827586,9.870848708487083,inf,inf,inf,inf,inf,5.2399608227228205,inf,2.128082736674622,inf,inf,0.9177570093457945,6.772413793103449,9.059040590405903,inf,inf,inf,inf,inf,4.809010773751225,inf,1.9530628480509151,inf,inf,0.1355140186915888,0.14765784114052952,1.3376383763837636,inf,inf,inf,inf,inf,0.7100881488736533,inf,0.28838504375497215,inf,inf,0.10130841121495328,0.11038696537678208,0.7475862068965518,inf,inf,inf,inf,inf,0.5308521057786485,inf,0.21559268098647577,inf,inf,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.1908411214953271,0.20794297352342156,1.4082758620689655,1.883763837638376,inf,inf,inf,inf,inf,inf,0.40612569610182975,inf,inf,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,0.46990654205607474,0.5120162932790223,3.4675862068965517,4.638376383763837,inf,inf,inf,inf,inf,2.4622918707149855,inf,inf,inf,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,
2758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,1.075517269140971,7.6864211737629455,7.1822580645161285,inf,inf,inf,inf,inf,8.185661764705882,inf,2.4923507462686567,inf,inf,0.9297851635601466,7.146720368239356,6.677956989247311,inf,inf,inf,inf,inf,7.610906862745098,inf,2.3173507462686564,inf,inf,0.13009955835017592,0.1399243217132276,0.9344086021505376,inf,inf,inf,inf,inf,1.0649509803921569,inf,0.32425373134328356,inf,inf,0.13923197844150012,0.14974639723049676,1.0701956271576525,inf,inf,inf,inf,inf,1.1397058823529413,inf,0.34701492537313433,inf,inf,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.12216483269705816,0.1313903872474036,0.9390103567318757,0.8774193548387096,inf,inf,inf,inf,inf,inf,0.3044776119402985,inf,inf,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,0.4012276367991616,0.4315272522341197,3.084004602991945,2.881720430107527,inf,inf,inf,inf,inf,3.2843137254901964,inf,inf,inf,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,
2747,1.5074728260869565,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.5187287173666286,inf,inf,0.6633618747183416,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.6708286038592508,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.39702568724650744,0.5985054347826088,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
